,iso2,year,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65
4744,SM,2004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4745,SM,2006,,,,,,,,,,,,,,,,,,
4746,SM,2007,,,,,,,,,,,,,,,,,,
4747,SM,2008,,,,,,,,,,,,,,,,,,
4748,SN,1980,,,,,,,,,,,,,,,,,,
4749,SN,1981,,,,,,,,,,,,,,,,,,
4750,SN,1982,,,,,,,,,,,,,,,,,,
4751,SN,1983,,,,,,,,,,,,,,,,,,
4752,SN,1985,,,,,,,,,,,,,,,,,,
4753,SN,1986,,,,,,,,,,,,,,,,,,
4754,SN,1987,,,,,,,,,,,,,,,,,,
4755,SN,1988,,,,,,,,,,,,,,,,,,
4756,SN,1989,,,,,,,,,,,,,,,,,,
4757,SN,1990,,,,,,,,,,,,,,,,,,
4758,SN,1991,,,,,,,,,,,,,,,,,,
4759,SN,1992,,,,,,,,,,,,,,,,,,
4760,SN,1993,,,,,,,,,,,,,,,,,,
4761,SN,1994,,,,,,,,,,,,,,,,,,
4762,SN,1995,,,94.0,717.0,1219.0,813.0,408.0,300.0,213.0,,,84.0,428.0,461.0,283.0,203.0,126.0,72.0
4763,SN,1996,,,74.0,773.0,1281.0,973.0,474.0,277.0,264.0,,,89.0,450.0,549.0,341.0,209.0,121.0,74.0
4764,SN,1997,,,64.0,753.0,1151.0,876.0,467.0,267.0,215.0,,,75.0,421.0,509.0,292.0,191.0,87.0,62.0
4765,SN,1998,,,90.0,781.0,1208.0,856.0,453.0,250.0,215.0,,,84.0,412.0,447.0,307.0,178.0,98.0,75.0
4766,SN,1999,,,50.0,721.0,1070.0,749.0,424.0,233.0,185.0,,,58.0,441.0,434.0,298.0,184.0,106.0,58.0
4767,SN,2000,,,60.0,772.0,1297.0,857.0,470.0,279.0,189.0,,,77.0,521.0,540.0,376.0,217.0,107.0,61.0
4768,SN,2001,,,77.0,908.0,1331.0,890.0,498.0,258.0,226.0,,,90.0,540.0,531.0,333.0,204.0,113.0,95.0
4769,SN,2002,,,58.0,815.0,1271.0,813.0,488.0,279.0,212.0,,,61.0,545.0,523.0,317.0,210.0,118.0,86.0
4770,SN,2003,,,50.0,1005.0,1438.0,896.0,531.0,293.0,250.0,,,77.0,629.0,600.0,398.0,212.0,122.0,86.0
4771,SN,2004,,,60.0,1085.0,1464.0,915.0,506.0,264.0,213.0,,,73.0,620.0,485.0,324.0,211.0,139.0,78.0
4772,SN,2005,,,71.0,1050.0,1561.0,904.0,533.0,274.0,236.0,,,83.0,709.0,568.0,351.0,185.0,116.0,81.0
4773,SN,2006,,,60.0,1124.0,1606.0,919.0,553.0,292.0,230.0,,,74.0,676.0,572.0,360.0,204.0,124.0,88.0
4774,SN,2007,,,57.0,1053.0,1722.0,875.0,549.0,329.0,251.0,,,73.0,761.0,603.0,378.0,241.0,121.0,95.0
4775,SN,2008,2.0,65.0,67.0,1274.0,1767.0,907.0,593.0,351.0,228.0,1.0,78.0,79.0,816.0,659.0,368.0,230.0,148.0,97.0
4776,SO,1983,,,,,,,,,,,,,,,,,,
4777,SO,1984,,,,,,,,,,,,,,,,,,
4778,SO,1985,,,,,,,,,,,,,,,,,,
4779,SO,1986,,,,,,,,,,,,,,,,,,
4780,SO,1987,,,,,,,,,,,,,,,,,,
4781,SO,1988,,,,,,,,,,,,,,,,,,
4782,SO,1989,,,,,,,,,,,,,,,,,,
4783,SO,1994,,,,,,,,,,,,,,,,,,
4784,SO,1995,,,46.0,334.0,730.0,201.0,127.0,278.0,109.0,,,38.0,158.0,139.0,97.0,40.0,25.0,16.0
4785,SO,1996,,,45.0,439.0,557.0,263.0,153.0,82.0,63.0,,,49.0,221.0,224.0,108.0,50.0,38.0,26.0
4786,SO,1997,,,72.0,565.0,658.0,311.0,187.0,172.0,112.0,,,63.0,296.0,313.0,173.0,82.0,56.0,37.0
4787,SO,1998,,,99.0,541.0,599.0,337.0,198.0,145.0,126.0,,,77.0,270.0,321.0,176.0,78.0,74.0,80.0
4788,SO,1999,,,136.0,643.0,678.0,383.0,175.0,175.0,124.0,,,131.0,302.0,302.0,190.0,100.0,74.0,74.0
4789,SO,2000,,,113.0,740.0,724.0,408.0,254.0,195.0,142.0,,,85.0,354.0,319.0,219.0,110.0,72.0,41.0
4790,SO,2001,,,125.0,899.0,880.0,476.0,310.0,257.0,196.0,,,91.0,439.0,413.0,259.0,129.0,97.0,69.0
4791,SO,2002,,,119.0,922.0,821.0,478.0,307.0,219.0,176.0,,,112.0,468.0,447.0,302.0,172.0,111.0,75.0
4792,SO,2003,,,118.0,1054.0,850.0,513.0,319.0,250.0,214.0,,,106.0,535.0,462.0,333.0,171.0,161.0,104.0
4793,SO,2004,,,175.0,1228.0,1059.0,610.0,419.0,326.0,278.0,,,129.0,676.0,618.0,428.0,266.0,157.0,110.0
4794,SO,2005,,,125.0,1343.0,1114.0,725.0,458.0,330.0,319.0,,,169.0,752.0,636.0,436.0,292.0,212.0,157.0
4795,SO,2006,,,166.0,1377.0,1121.0,647.0,436.0,309.0,336.0,,,170.0,668.0,628.0,432.0,269.0,171.0,131.0
4796,SO,2007,,,125.0,1239.0,1008.0,578.0,407.0,296.0,289.0,,,135.0,602.0,520.0,378.0,243.0,181.0,129.0
4797,SO,2008,,,116.0,1273.0,1067.0,635.0,422.0,314.0,298.0,,,138.0,604.0,587.0,439.0,285.0,191.0,151.0
4798,SR,1980,,,,,,,,,,,,,,,,,,
4799,SR,1981,,,,,,,,,,,,,,,,,,
4800,SR,1982,,,,,,,,,,,,,,,,,,
4801,SR,1983,,,,,,,,,,,,,,,,,,
4802,SR,1984,,,,,,,,,,,,,,,,,,
4803,SR,1985,,,,,,,,,,,,,,,,,,
4804,SR,1986,,,,,,,,,,,,,,,,,,
4805,SR,1987,,,,,,,,,,,,,,,,,,
4806,SR,1988,,,,,,,,,,,,,,,,,,
4807,SR,1989,,,,,,,,,,,,,,,,,,
4808,SR,1990,,,,,,,,,,,,,,,,,,
4809,SR,1991,,,,,,,,,,,,,,,,,,
4810,SR,1992,,,,,,,,,,,,,,,,,,
4811,SR,1993,,,,,,,,,,,,,,,,,,
4812,SR,1994,,,,,,,,,,,,,,,,,,
4813,SR,1995,,,,,,,,,,,,,,,,,,
4814,SR,1996,,,1.0,5.0,11.0,11.0,0.0,4.0,6.0,,,2.0,3.0,6.0,5.0,0.0,3.0,3.0
4815,SR,1997,,,0.0,6.0,7.0,3.0,2.0,0.0,2.0,,,0.0,4.0,1.0,0.0,1.0,0.0,1.0
4816,SR,1998,,,,,,,,,,,,,,,,,,
4817,SR,1999,,,,,,,,,,,,,,,,,,
4818,SR,2000,,,1.0,6.0,6.0,3.0,2.0,0.0,4.0,,,2.0,3.0,6.0,3.0,0.0,1.0,1.0
4819,SR,2001,,,1.0,2.0,7.0,3.0,2.0,4.0,5.0,,,0.0,2.0,5.0,3.0,2.0,0.0,2.0
4820,SR,2002,,,2.0,1.0,12.0,10.0,2.0,3.0,2.0,,,0.0,3.0,2.0,4.0,2.0,0.0,1.0
4821,SR,2003,,,0.0,5.0,1.0,13.0,6.0,1.0,6.0,,,1.0,4.0,2.0,2.0,2.0,1.0,1.0
4822,SR,2004,,,0.0,6.0,8.0,14.0,6.0,2.0,4.0,,,0.0,3.0,2.0,1.0,1.0,1.0,1.0
4823,SR,2005,,,0.0,7.0,8.0,12.0,6.0,3.0,4.0,,,0.0,3.0,2.0,1.0,2.0,1.0,2.0
4824,SR,2006,1.0,4.0,5.0,6.0,13.0,9.0,4.0,1.0,7.0,0.0,2.0,2.0,1.0,4.0,1.0,8.0,0.0,2.0
4825,SR,2007,,,,,,,,,,,,,,,,,,
4826,SR,2008,,,,,,,,,,,,,,,,,,
4827,ST,1980,,,,,,,,,,,,,,,,,,
4828,ST,1981,,,,,,,,,,,,,,,,,,
4829,ST,1982,,,,,,,,,,,,,,,,,,
4830,ST,1983,,,,,,,,,,,,,,,,,,
4831,ST,1984,,,,,,,,,,,,,,,,,,
4832,ST,1985,,,,,,,,,,,,,,,,,,
4833,ST,1986,,,,,,,,,,,,,,,,,,
4834,ST,1987,,,,,,,,,,,,,,,,,,
4835,ST,1988,,,,,,,,,,,,,,,,,,
4836,ST,1990,,,,,,,,,,,,,,,,,,
4837,ST,1991,,,,,,,,,,,,,,,,,,
4838,ST,1993,,,,,,,,,,,,,,,,,,
4839,ST,1994,,,,,,,,,,,,,,,,,,
4840,ST,1998,,,,,,,,,,,,,,,,,,
4841,ST,1999,,,,,,,,,,,,,,,,,,
4842,ST,2000,,,1.0,5.0,11.0,4.0,7.0,3.0,10.0,,,3.0,7.0,15.0,5.0,7.0,4.0,15.0
4843,ST,2001,,,0.0,7.0,14.0,6.0,6.0,5.0,12.0,,,1.0,4.0,10.0,4.0,8.0,6.0,14.0
4844,ST,2002,,,1.0,7.0,6.0,2.0,2.0,2.0,2.0,,,0.0,6.0,5.0,2.0,3.0,2.0,2.0
4845,ST,2003,,,1.0,2.0,4.0,5.0,3.0,0.0,1.0,,,0.0,3.0,7.0,8.0,1.0,0.0,0.0
4846,ST,2004,,,3.0,5.0,7.0,6.0,5.0,2.0,3.0,,,1.0,4.0,5.0,5.0,2.0,1.0,1.0
4847,ST,2005,,,2.0,5.0,7.0,6.0,4.0,5.0,2.0,,,1.0,4.0,5.0,3.0,2.0,3.0,0.0
4848,ST,2006,0.0,0.0,0.0,5.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0
4849,ST,2007,0.0,0.0,0.0,4.0,12.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,3.0,5.0,0.0
4850,ST,2008,,,1.0,5.0,13.0,5.0,6.0,1.0,0.0,,,2.0,5.0,6.0,6.0,2.0,0.0,0.0
4851,SV,1980,,,,,,,,,,,,,,,,,,
4852,SV,1981,,,,,,,,,,,,,,,,,,
4853,SV,1982,,,,,,,,,,,,,,,,,,
4854,SV,1983,,,,,,,,,,,,,,,,,,
4855,SV,1984,,,,,,,,,,,,,,,,,,
4856,SV,1985,,,,,,,,,,,,,,,,,,
4857,SV,1986,,,,,,,,,,,,,,,,,,
4858,SV,1987,,,,,,,,,,,,,,,,,,
4859,SV,1988,,,,,,,,,,,,,,,,,,
4860,SV,1989,,,,,,,,,,,,,,,,,,
4861,SV,1990,,,,,,,,,,,,,,,,,,
4862,SV,1991,,,,,,,,,,,,,,,,,,
4863,SV,1992,,,,,,,,,,,,,,,,,,
4864,SV,1993,,,,,,,,,,,,,,,,,,
4865,SV,1994,,,,,,,,,,,,,,,,,,
4866,SV,1995,,,,,,,,,,,,,,,,,,
4867,SV,1996,,,102.0,76.0,76.0,77.0,57.0,54.0,92.0,,,102.0,76.0,62.0,43.0,49.0,38.0,61.0
4868,SV,1997,,,13.0,86.0,110.0,117.0,71.0,68.0,75.0,,,17.0,67.0,72.0,44.0,33.0,42.0,45.0
4869,SV,1998,,,21.0,95.0,131.0,99.0,87.0,65.0,84.0,,,21.0,81.0,93.0,53.0,40.0,43.0,71.0
4870,SV,1999,,,18.0,102.0,128.0,104.0,88.0,88.0,104.0,,,20.0,81.0,73.0,61.0,47.0,44.0,65.0
4871,SV,2000,,,13.0,99.0,124.0,114.0,92.0,62.0,107.0,,,28.0,81.0,76.0,63.0,63.0,39.0,47.0
4872,SV,2001,,,20.0,101.0,144.0,100.0,78.0,62.0,101.0,,,22.0,68.0,86.0,59.0,59.0,53.0,50.0
4873,SV,2002,,,8.0,85.0,127.0,101.0,91.0,59.0,93.0,,,6.0,80.0,84.0,61.0,49.0,51.0,85.0
4874,SV,2003,,,7.0,75.0,105.0,103.0,81.0,59.0,89.0,,,7.0,70.0,71.0,47.0,48.0,44.0,64.0
4875,SV,2004,,,5.0,92.0,121.0,90.0,84.0,77.0,91.0,,,15.0,64.0,73.0,55.0,44.0,48.0,67.0
4876,SV,2005,,,5.0,97.0,140.0,128.0,104.0,74.0,117.0,,,6.0,85.0,82.0,59.0,50.0,42.0,70.0
4877,SV,2006,,,6.0,93.0,124.0,101.0,76.0,54.0,103.0,,,7.0,71.0,80.0,49.0,50.0,38.0,61.0
4878,SV,2007,0.0,8.0,8.0,79.0,179.0,110.0,73.0,62.0,95.0,0.0,4.0,4.0,63.0,85.0,50.0,45.0,33.0,56.0
4879,SV,2008,0.0,8.0,8.0,107.0,168.0,112.0,67.0,79.0,89.0,0.0,8.0,8.0,73.0,71.0,55.0,42.0,40.0,66.0
4880,SY,1980,,,,,,,,,,,,,,,,,,
4881,SY,1981,,,,,,,,,,,,,,,,,,
4882,SY,1982,,,,,,,,,,,,,,,,,,
4883,SY,1983,,,,,,,,,,,,,,,,,,
4884,SY,1984,,,,,,,,,,,,,,,,,,
4885,SY,1985,,,,,,,,,,,,,,,,,,
4886,SY,1986,,,,,,,,,,,,,,,,,,
4887,SY,1987,,,,,,,,,,,,,,,,,,
4888,SY,1988,,,,,,,,,,,,,,,,,,
4889,SY,1989,,,,,,,,,,,,,,,,,,
4890,SY,1990,,,,,,,,,,,,,,,,,,
4891,SY,1991,,,,,,,,,,,,,,,,,,
4892,SY,1992,,,,,,,,,,,,,,,,,,
4893,SY,1994,,,,,,,,,,,,,,,,,,
4894,SY,1995,,,13.0,332.0,255.0,111.0,70.0,59.0,50.0,,,22.0,158.0,97.0,53.0,44.0,37.0,20.0
4895,SY,1996,,,11.0,390.0,290.0,110.0,90.0,69.0,60.0,,,12.0,200.0,107.0,57.0,51.0,45.0,31.0
4896,SY,1997,,,6.0,337.0,295.0,118.0,74.0,52.0,52.0,,,23.0,201.0,112.0,47.0,31.0,36.0,18.0
4897,SY,1998,,,5.0,335.0,293.0,111.0,93.0,48.0,50.0,,,20.0,197.0,99.0,43.0,49.0,18.0,21.0
4898,SY,1999,,,,,,,,,,,,,,,,,,
4899,SY,2000,,,8.0,359.0,289.0,125.0,86.0,76.0,55.0,,,23.0,195.0,101.0,53.0,46.0,38.0,28.0
4900,SY,2001,,,8.0,317.0,248.0,134.0,108.0,64.0,47.0,,,26.0,210.0,116.0,56.0,50.0,42.0,28.0
4901,SY,2002,,,12.0,359.0,278.0,121.0,80.0,62.0,61.0,,,23.0,182.0,116.0,53.0,43.0,31.0,26.0
4902,SY,2003,,,10.0,343.0,279.0,127.0,98.0,75.0,64.0,,,26.0,242.0,99.0,68.0,48.0,33.0,33.0
4903,SY,2004,,,13.0,318.0,308.0,115.0,113.0,77.0,50.0,,,20.0,230.0,121.0,46.0,56.0,59.0,35.0
4904,SY,2005,,,9.0,266.0,237.0,111.0,112.0,62.0,63.0,,,27.0,182.0,108.0,59.0,59.0,32.0,23.0
4905,SY,2006,0.0,8.0,8.0,225.0,267.0,137.0,110.0,71.0,44.0,0.0,18.0,18.0,195.0,109.0,42.0,53.0,39.0,34.0
4906,SY,2007,0.0,7.0,7.0,198.0,222.0,123.0,74.0,49.0,59.0,0.0,14.0,14.0,148.0,106.0,41.0,43.0,30.0,41.0
4907,SY,2008,2.0,16.0,18.0,170.0,212.0,128.0,82.0,61.0,52.0,0.0,30.0,30.0,149.0,80.0,48.0,32.0,29.0,25.0
4908,SZ,1981,,,,,,,,,,,,,,,,,,
4909,SZ,1982,,,,,,,,,,,,,,,,,,
4910,SZ,1983,,,,,,,,,,,,,,,,,,
4911,SZ,1987,,,,,,,,,,,,,,,,,,
4912,SZ,1988,,,,,,,,,,,,,,,,,,
4913,SZ,1989,,,,,,,,,,,,,,,,,,
4914,SZ,1991,,,,,,,,,,,,,,,,,,
4915,SZ,1993,,,,,,,,,,,,,,,,,,
4916,SZ,1995,,,4.0,59.0,117.0,130.0,98.0,40.0,16.0,,,5.0,52.0,57.0,39.0,29.0,8.0,6.0
4917,SZ,1996,,,79.0,39.0,250.0,335.0,263.0,200.0,120.0,,,64.0,78.0,352.0,204.0,114.0,58.0,38.0
4918,SZ,1997,,,,,,,,,,,,,,,,,,
4919,SZ,1998,,,,,,,,,,,,,,,,,,
4920,SZ,1999,,,,,,,,,,,,,,,,,,
4921,SZ,2000,,,11.0,130.0,352.0,249.0,138.0,37.0,17.0,,,10.0,198.0,298.0,62.0,62.0,24.0,5.0
4922,SZ,2001,,,16.0,180.0,468.0,374.0,238.0,70.0,34.0,,,22.0,362.0,474.0,196.0,74.0,18.0,16.0
4923,SZ,2002,,,1.0,94.0,244.0,182.0,117.0,33.0,10.0,,,9.0,236.0,274.0,127.0,50.0,13.0,9.0
4924,SZ,2003,,,15.0,120.0,298.0,171.0,96.0,48.0,19.0,,,14.0,242.0,325.0,145.0,60.0,20.0,8.0
4925,SZ,2004,,,6.0,152.0,316.0,245.0,140.0,53.0,21.0,,,17.0,271.0,381.0,182.0,74.0,19.0,14.0
4926,SZ,2005,,,9.0,162.0,406.0,285.0,139.0,57.0,27.0,,,14.0,318.0,453.0,207.0,73.0,21.0,8.0
4927,SZ,2006,,,32.0,187.0,452.0,268.0,164.0,91.0,45.0,,,35.0,367.0,464.0,245.0,107.0,48.0,25.0
4928,SZ,2007,2.0,29.0,,223.0,479.0,344.0,182.0,57.0,27.0,5.0,42.0,,411.0,576.0,232.0,98.0,39.0,18.0
4929,SZ,2008,1.0,28.0,29.0,231.0,552.0,357.0,193.0,80.0,35.0,2.0,37.0,39.0,427.0,663.0,309.0,114.0,57.0,19.0
4930,TC,1980,,,,,,,,,,,,,,,,,,
4931,TC,1981,,,,,,,,,,,,,,,,,,
4932,TC,1982,,,,,,,,,,,,,,,,,,
4933,TC,1983,,,,,,,,,,,,,,,,,,
4934,TC,1984,,,,,,,,,,,,,,,,,,
4935,TC,1985,,,,,,,,,,,,,,,,,,
4936,TC,1986,,,,,,,,,,,,,,,,,,
4937,TC,1987,,,,,,,,,,,,,,,,,,
4938,TC,1990,,,,,,,,,,,,,,,,,,
4939,TC,1991,,,,,,,,,,,,,,,,,,
4940,TC,1992,,,,,,,,,,,,,,,,,,
4941,TC,1993,,,,,,,,,,,,,,,,,,
4942,TC,1998,,,,,,,,,,,,,,,,,,
4943,TC,1999,,,,,,,,,,,,,,,,,,
4944,TC,2000,,,,,,,,,,,,,,,,,,
4945,TC,2001,,,,,,,,,,,,,,,,,,
4946,TC,2002,,,,,,1.0,,,,,,,,1.0,,,,
4947,TC,2003,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4948,TC,2005,,,,,,,,,,,,,,,,,,
4949,TC,2006,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
4950,TC,2007,,,,,,,,,,,,,,,,,,
4951,TC,2008,,,,,,,,,,,,,,,,,,
4952,TD,1980,,,,,,,,,,,,,,,,,,
4953,TD,1981,,,,,,,,,,,,,,,,,,
4954,TD,1982,,,,,,,,,,,,,,,,,,
4955,TD,1983,,,,,,,,,,,,,,,,,,
4956,TD,1984,,,,,,,,,,,,,,,,,,
4957,TD,1985,,,,,,,,,,,,,,,,,,
4958,TD,1986,,,,,,,,,,,,,,,,,,
4959,TD,1987,,,,,,,,,,,,,,,,,,
4960,TD,1988,,,,,,,,,,,,,,,,,,
4961,TD,1989,,,,,,,,,,,,,,,,,,
4962,TD,1990,,,,,,,,,,,,,,,,,,
4963,TD,1991,,,,,,,,,,,,,,,,,,
4964,TD,1992,,,,,,,,,,,,,,,,,,
4965,TD,1993,,,,,,,,,,,,,,,,,,
4966,TD,1994,,,,,,,,,,,,,,,,,,
4967,TD,1995,,,,,,,,,,,,,,,,,,
4968,TD,1996,,,,,,,,,,,,,,,,,,
4969,TD,1997,,,,,,,,,,,,,,,,,,
4970,TD,1998,,,,,,,,,,,,,,,,,,
4971,TD,1999,,,20.0,172.0,414.0,957.0,477.0,42.0,4.0,,,13.0,28.0,230.0,458.0,78.0,16.0,11.0
4972,TD,2002,,,24.0,90.0,1029.0,794.0,269.0,37.0,17.0,,,18.0,28.0,495.0,500.0,187.0,18.0,11.0
4973,TD,2003,,,155.0,256.0,428.0,549.0,303.0,191.0,78.0,,,112.0,206.0,363.0,497.0,259.0,151.0,51.0
4974,TD,2004,,,72.0,141.0,466.0,415.0,207.0,61.0,29.0,,,41.0,89.0,317.0,262.0,129.0,25.0,16.0
4975,TD,2005,,,25.0,194.0,535.0,409.0,229.0,123.0,82.0,,,28.0,148.0,298.0,211.0,148.0,59.0,27.0
4976,TD,2006,,,,,,,,,,,,,,,,,,
4977,TD,2007,,,,,,,,,,,,,,,,,,
4978,TD,2008,,,63.0,,,1543.0,584.0,,,,,78.0,,,777.0,264.0,,
4979,TG,1980,,,,,,,,,,,,,,,,,,
4980,TG,1981,,,,,,,,,,,,,,,,,,
4981,TG,1982,,,,,,,,,,,,,,,,,,
4982,TG,1983,,,,,,,,,,,,,,,,,,
4983,TG,1984,,,,,,,,,,,,,,,,,,
4984,TG,1985,,,,,,,,,,,,,,,,,,
4985,TG,1986,,,,,,,,,,,,,,,,,,
4986,TG,1987,,,,,,,,,,,,,,,,,,
4987,TG,1988,,,,,,,,,,,,,,,,,,
4988,TG,1989,,,,,,,,,,,,,,,,,,
4989,TG,1990,,,,,,,,,,,,,,,,,,
4990,TG,1991,,,,,,,,,,,,,,,,,,
4991,TG,1992,,,,,,,,,,,,,,,,,,
4992,TG,1993,,,,,,,,,,,,,,,,,,
4993,TG,1994,,,,,,,,,,,,,,,,,,
4994,TG,1995,,,7.0,95.0,151.0,123.0,82.0,64.0,49.0,,,9.0,80.0,96.0,45.0,38.0,23.0,15.0
4995,TG,1996,,,11.0,95.0,153.0,134.0,89.0,37.0,50.0,,,12.0,89.0,117.0,45.0,45.0,15.0,19.0
4996,TG,1997,,,,,,,,,,,,,,,,,,
4997,TG,1998,,,13.0,85.0,177.0,136.0,86.0,48.0,36.0,,,15.0,95.0,113.0,52.0,36.0,17.0,18.0
4998,TG,1999,,,11.0,92.0,169.0,124.0,80.0,42.0,37.0,,,7.0,88.0,123.0,64.0,32.0,25.0,10.0
4999,TG,2000,,,4.0,101.0,168.0,144.0,109.0,48.0,39.0,,,13.0,107.0,124.0,50.0,36.0,24.0,15.0
5000,TG,2001,,,,,,,,,,,,,,,,,,
5001,TG,2002,,,10.0,140.0,239.0,166.0,104.0,55.0,40.0,,,12.0,125.0,148.0,79.0,43.0,29.0,13.0
5002,TG,2003,,,10.0,126.0,229.0,192.0,120.0,66.0,57.0,,,15.0,102.0,149.0,80.0,55.0,26.0,28.0
5003,TG,2004,,,9.0,145.0,286.0,233.0,143.0,69.0,66.0,,,12.0,150.0,205.0,103.0,55.0,37.0,28.0
5004,TG,2005,,,11.0,177.0,320.0,283.0,125.0,79.0,69.0,,,23.0,157.0,236.0,146.0,67.0,41.0,32.0
5005,TG,2006,,,15.0,174.0,358.0,344.0,183.0,94.0,79.0,,,29.0,214.0,268.0,170.0,96.0,58.0,49.0
5006,TG,2007,,0.0,7.0,156.0,309.0,276.0,170.0,73.0,66.0,,0.0,17.0,184.0,256.0,150.0,67.0,35.0,30.0
5007,TG,2008,,,15.0,194.0,379.0,338.0,214.0,113.0,78.0,,,29.0,202.0,302.0,170.0,94.0,47.0,59.0
5008,TH,1980,,,,,,,,,,,,,,,,,,
5009,TH,1981,,,,,,,,,,,,,,,,,,
5010,TH,1982,,,,,,,,,,,,,,,,,,
5011,TH,1983,,,,,,,,,,,,,,,,,,
5012,TH,1984,,,,,,,,,,,,,,,,,,
5013,TH,1985,,,,,,,,,,,,,,,,,,
5014,TH,1986,,,,,,,,,,,,,,,,,,
5015,TH,1987,,,,,,,,,,,,,,,,,,
5016,TH,1988,,,,,,,,,,,,,,,,,,
5017,TH,1989,,,,,,,,,,,,,,,,,,
5018,TH,1990,,,,,,,,,,,,,,,,,,
5019,TH,1991,,,,,,,,,,,,,,,,,,
5020,TH,1992,,,,,,,,,,,,,,,,,,
5021,TH,1993,,,,,,,,,,,,,,,,,,
5022,TH,1994,,,,,,,,,,,,,,,,,,
5023,TH,1995,,,59.0,1191.0,2936.0,2948.0,2434.0,2607.0,2346.0,,,52.0,741.0,888.0,782.0,936.0,1175.0,1178.0
5024,TH,1996,,,54.0,1088.0,2857.0,2496.0,1935.0,2004.0,1772.0,,,50.0,598.0,844.0,683.0,718.0,918.0,980.0
5025,TH,1997,,,53.0,864.0,2336.0,2101.0,1488.0,1434.0,1326.0,,,38.0,545.0,725.0,504.0,475.0,633.0,690.0
5026,TH,1998,,,11.0,427.0,1153.0,1098.0,892.0,945.0,985.0,,,17.0,297.0,401.0,317.0,386.0,475.0,558.0
5027,TH,1999,,,20.0,791.0,2123.0,2015.0,1702.0,1705.0,1795.0,,,30.0,511.0,771.0,676.0,750.0,879.0,1164.0
5028,TH,2000,,,27.0,859.0,2570.0,2380.0,2117.0,1908.0,2213.0,,,32.0,624.0,1035.0,780.0,873.0,1016.0,1321.0
5029,TH,2001,,,37.0,1868.0,5192.0,4516.0,3269.0,2617.0,2912.0,,,58.0,999.0,1550.0,1231.0,1251.0,1265.0,1777.0
5030,TH,2002,,,35.0,1352.0,3805.0,3699.0,3155.0,2556.0,3077.0,,,61.0,897.0,1525.0,1212.0,1143.0,1307.0,1769.0
5031,TH,2003,,,41.0,1636.0,4615.0,4259.0,3497.0,2740.0,3241.0,,,49.0,944.0,1678.0,1350.0,1279.0,1264.0,1866.0
5032,TH,2004,,,46.0,1421.0,4211.0,4542.0,3831.0,2787.0,3379.0,,,50.0,951.0,1602.0,1335.0,1217.0,1203.0,1846.0
5033,TH,2005,,,44.0,1344.0,3814.0,4393.0,4003.0,2831.0,3407.0,,,57.0,907.0,1662.0,1334.0,1367.0,1259.0,1938.0
5034,TH,2006,,,43.0,1276.0,3732.0,4664.0,4055.0,3084.0,3732.0,,,65.0,884.0,1542.0,1379.0,1349.0,1287.0,1989.0
5035,TH,2007,,,48.0,1261.0,3398.0,4487.0,4168.0,3122.0,3748.0,,,50.0,885.0,1481.0,1418.0,1302.0,1281.0,1938.0
5036,TH,2008,,,66.0,1222.0,3374.0,4425.0,4164.0,3167.0,3836.0,,,77.0,865.0,1513.0,1345.0,1407.0,1276.0,2051.0
5037,TJ,1980,,,,,,,,,,,,,,,,,,
5038,TJ,1981,,,,,,,,,,,,,,,,,,
5039,TJ,1982,,,,,,,,,,,,,,,,,,
5040,TJ,1983,,,,,,,,,,,,,,,,,,
5041,TJ,1984,,,,,,,,,,,,,,,,,,
5042,TJ,1985,,,,,,,,,,,,,,,,,,
5043,TJ,1986,,,,,,,,,,,,,,,,,,
5044,TJ,1987,,,,,,,,,,,,,,,,,,
5045,TJ,1988,,,,,,,,,,,,,,,,,,
5046,TJ,1989,,,,,,,,,,,,,,,,,,
5047,TJ,1990,,,,,,,,,,,,,,,,,,
5048,TJ,1991,,,,,,,,,,,,,,,,,,
5049,TJ,1992,,,,,,,,,,,,,,,,,,
5050,TJ,1993,,,,,,,,,,,,,,,,,,
5051,TJ,1994,,,,,,,,,,,,,,,,,,
5052,TJ,1995,,,,,,,,,,,,,,,,,,
5053,TJ,1996,,,4.0,22.0,25.0,23.0,12.0,12.0,4.0,,,5.0,18.0,26.0,46.0,20.0,11.0,4.0
5054,TJ,1997,,,8.0,16.0,38.0,26.0,18.0,12.0,8.0,,,7.0,17.0,33.0,24.0,17.0,12.0,9.0
5055,TJ,1998,,,9.0,67.0,90.0,48.0,18.0,22.0,10.0,,,2.0,33.0,60.0,37.0,21.0,10.0,8.0
